label,id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1_sum,OVD_t1_mean,OVD_t1_max,OVD_t2_sum,OVD_t2_mean,OVD_t2_max,OVD_t3_sum,OVD_t3_mean,OVD_t3_max,OVD_sum_sum,OVD_sum_mean,OVD_sum_max,OVD_sum_std,pay_normal_sum,pay_normal_mean,new_balance_mean,new_balance_max,new_balance_min,new_balance_std,highest_balance_mean,highest_balance_max,prod_limit_mean,prod_limit_max,prod_code_count,overdue_rate,credit_utilization,balance_ratio,overdue_volatility,payment_score
0,54985197,7,1191.5,3,70000.0,2,11,9,107,5,450032,192.3538406,1,0.14285714285714285,1,0,0.0,0,0,0.0,0,15,2.142857142857143,15,5.669467095138408,130,18.571428571428573,81102.85714285714,273580.8,0.0,109963.0122716855,120502.42857142857,450500.0,131450.0,198000.0,7,0.10273972602739725,0.6169816672589569,0.6730336066312281,5.669467095138408,26.42857142857143
1,58996391,7,1386.5,1,165000.0,2,11,-1,100,3,350098,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,115,23.0,243556.32,1128216.0,-480.0,495471.5160883742,415497.2,975589.0,64075.0,70950.0,5,0.0,3.8010537486734504,0.5861790014974794,0.0,46.0
0,54989545,4,1326.5,3,140000.0,2,8,5,100,5,60013,1.0,7,0.7,6,0,0.0,0,0,0.0,0,106,10.6,105,33.17026781119903,140,14.0,13741.920000000002,80197.2,0.0,29472.29305066031,70868.0,150500.0,64487.5,112200.0,10,0.4291497975708502,0.21309101622769955,0.1939059391271219,33.17026781119903,-25.0
0,59001951,4,1287.5,1,112000.0,2,8,5,90,3,330015,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,29,7.25,8945.4,29748.0,-36.0,14162.204624986887,25510.5,43000.0,41250.0,55000.0,4,0.0,0.21685292477758114,0.3506418673931364,0.0,14.5
1,54984182,5,1281.5,3,144000.0,2,15,5,68,3,60057,1.0,1,0.05555555555555555,1,0,0.0,0,5,0.2777777777777778,5,767,42.611111111111114,767,180.78363372336065,185,10.277777777777779,47085.73333333333,411342.0,0.0,112569.18799767752,76445.05882352941,366938.0,72380.0,96800.0,18,0.8048268625393494,0.41706539394790143,0.6159340855233306,180.78363372336065,-242.5
0,58994468,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,175,12.5,287450.0571428571,1642622.4,-338.4,580702.5370128758,291902.78571428574,1369352.0,151800.0,151800.0,14,0.0,1.8935979153158222,0.9847424775237827,0.0,25.0
0,58999963,4,1229.0,3,62000.0,2,8,5,84,5,60019,1.0,1,0.16666666666666666,1,0,0.0,0,0,0.0,0,1,0.16666666666666666,1,0.408248290463863,113,18.833333333333332,4461.599999999999,15994.8,-1.2,6248.430904475139,44674.166666666664,91261.0,45100.0,45100.0,6,0.008695652173913044,0.09892463581738763,0.09986756251608835,0.408248290463863,36.83333333333333
1,58990611,7,1281.5,3,79000.0,2,11,-1,112,4,72000,177.0028248,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,22,7.333333333333333,12810.4,15066.0,9858.0,2673.0064870852825,43017.0,57617.0,146850.0,172700.0,3,0.0,0.08723399908751046,0.29779162211167415,0.0,14.666666666666666
0,54982998,5,1284.5,3,132000.0,2,15,9,109,5,151009,228.9847156,1,0.125,1,0,0.0,0,0,0.0,0,1,0.125,1,0.3535533905932738,157,19.625,14311.5,88846.8,0.0,30770.396461719967,124721.25,320500.0,113666.66666666667,275000.0,8,0.006289308176100629,0.12590651695146376,0.11474696776236798,0.3535533905932738,38.625
1,58991618,7,1257.5,1,98000.0,2,11,-1,101,3,60075,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,103,9.363636363636363,46280.50909090909,229036.8,0.0,80402.59442522305,107985.45454545454,378500.0,72380.0,96800.0,11,0.0,0.41706539394790143,0.42857698482385415,0.0,18.727272727272727
0,54986288,7,1278.5,1,105000.0,2,11,-1,112,4,450002,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,108,12.0,37619.86666666667,214855.2,0.0,67720.58266376627,59520.444444444445,200500.0,60133.333333333336,62700.0,9,0.0,0.6255971353026281,0.632038873011221,0.0,24.0
0,58989333,7,1305.5,3,111000.0,2,11,9,113,4,72015,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,12,6.0,0.0,2176.8,-5448.0,5391.547785191187,62809.5,98264.0,107800.0,107800.0,2,0.0,0.000148146901120364,0.0,0.0,12.0
1,58990136,7,1250.0,3,94000.0,2,11,5,113,4,71000,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,36,7.2,21282.480000000003,71878.8,0.0,30153.26679137768,66295.8,150500.0,72380.0,96800.0,5,0.0,0.41706539394790143,0.3210182090236633,0.0,14.4
0,58988263,5,1316.0,1,202000.0,2,15,5,105,5,450054,223.6067977,11,1.375,7,3,0.375,3,7,0.875,7,1671,208.875,1360,474.2396734322666,162,20.25,26143.35,130521.6,0.0,50355.89360856525,139331.5,411940.0,183150.0,283800.0,8,0.9111232279171211,0.1427420543704375,0.18763282077045915,474.2396734322666,-1073.875
0,58994224,7,1274.0,1,328000.0,2,11,-1,82,5,450000,244.94897430000003,7,0.875,5,4,0.5,2,3,0.375,2,755,94.375,451,179.1104507599391,171,21.375,33072.0,124102.8,-76.8,55575.33224053378,84302.125,293633.0,70950.0,155100.0,8,0.81445523193096,0.46612450846358755,0.39229862475442046,179.1104507599391,-459.125
0,58998583,4,1310.0,3,129000.0,1,8,5,100,5,151300,181.6590212,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,56,14.0,34266.899999999994,129524.4,0.0,63546.297277182086,87343.5,150500.0,108900.0,108900.0,4,0.0,0.3146610223964885,0.3923189210539873,0.0,28.0
1,54985358,7,1281.5,2,97000.0,2,11,5,76,5,72000,179.0809873,7,0.6363636363636364,4,0,0.0,0,0,0.0,0,7,0.6363636363636364,4,1.433368568981982,166,15.090909090909092,66472.14545454545,408103.2,0.0,145787.4820773057,120096.6,400500.0,34100.0,68200.0,11,0.040229885057471264,1.9492726153058693,0.5534843781603083,1.433368568981982,27.0
1,58993137,7,1205.0,3,63000.0,2,11,5,106,3,151300,1.0,1,0.08333333333333333,1,0,0.0,0,0,0.0,0,1,0.08333333333333333,1,0.2886751345948129,117,9.75,86697.8,604747.2,0.0,185233.6503678039,121082.36363636363,550500.0,110275.0,110550.0,12,0.008403361344537815,0.7861891980122602,0.7160174395251356,0.2886751345948129,19.083333333333332
0,58991395,7,1299.5,1,87000.0,2,11,5,85,5,151300,1.0,7,0.4117647058823529,3,4,0.23529411764705882,2,0,0.0,0,278,16.352941176470587,115,35.238368961386726,224,13.176470588235293,52654.94117647059,381136.8,-1.2,105735.66084135865,156219.9411764706,500500.0,18700.0,18700.0,17,0.5526838966202783,2.81562168742156,0.3370543076999543,35.238368961386726,-55.41176470588234
0,54990536,4,1241.0,3,35000.0,2,8,5,99,5,60084,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,9,9.0,23151.6,23151.6,23151.6,44802.31891939847,26498.0,26498.0,23100.0,23100.0,1,0.0,1.0021903813687718,0.8736782520095098,0.0,18.0
0,58986069,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0,1,0.05,1,0,0.0,0,0,0.0,0,1,0.05,1,0.22360679774997896,456,22.8,23499.96,448479.6,-45.6,100076.3877857015,84932.0,600500.0,68627.77777777778,202400.0,20,0.002183406113537118,0.34242136842497234,0.27668821306206065,0.22360679774997896,45.35
0,54983694,5,1329.5,3,195000.0,2,15,5,68,5,60065,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,37,9.25,400.2,1641.6,-40.8,827.8234594404776,39325.0,69540.0,91666.66666666667,165000.0,4,0.0,0.004365770555230306,0.010176473579819966,0.0,18.5
0,59001175,4,1292.0,1,117000.0,2,8,5,99,5,60052,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28,14.0,9882.6,17714.4,2050.8,11075.837777793606,10142.0,16043.0,63800.0,63800.0,2,0.0,0.1548972586636573,1.109033778476041,0.0,28.0
1,59002037,4,1292.0,1,115000.0,2,8,5,114,5,350060,192.3538406,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,35,11.666666666666666,15972.0,31035.6,0.0,15537.728590756114,115383.33333333333,301084.0,46750.0,49500.0,3,0.0,0.3416397510213685,0.13842433837060492,0.0,23.333333333333332
0,54988879,4,1223.0,3,68000.0,2,8,-1,112,5,340014,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,38,12.666666666666666,19739.600000000002,44236.8,-18.0,22504.88140115384,36681.666666666664,53428.0,74250.0,82500.0,3,0.0,0.26584961818696046,0.5381179121837745,0.0,25.333333333333332
0,54986055,7,1238.0,3,66000.0,2,11,5,79,3,450017,214.4761059,8,1.1428571428571428,8,1,0.14285714285714285,1,34,4.857142857142857,34,28220,3349.7,27890,8802.882159964554,107,15.285714285714286,9507.6,40809.6,-133.2,14928.027347241834,52450.142857142855,230500.0,28233.333333333332,45100.0,7,0.9961875176503813,0.33673895847844826,0.1812658310591081,8802.882159964554,-17156.7
1,54988522,7,1214.0,3,58000.0,2,11,5,110,4,151300,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,15,5.0,13629.599999999999,28791.6,682.8,14184.727443275038,12399.0,24973.0,39600.0,66000.0,3,0.0,0.3441731269412388,1.0991612903225805,0.0,10.0
0,59005413,4,1226.0,3,73000.0,1,8,5,104,5,60058,158.11388300000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,168,21.0,32979.6,164564.4,0.0,57217.242318727665,100151.75,254879.0,50600.0,50600.0,8,0.0,0.6517578703978182,0.32929300493496183,0.0,42.0
0,59005683,4,1281.5,2,75000.0,2,8,-1,107,3,151300,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,48,16.0,273017.60000000003,767744.4,18624.0,428503.6507320796,163355.33333333334,410500.0,69300.0,69300.0,3,0.0,3.9395910592920744,1.1810872027180068,0.0,32.0
0,54989353,4,1260.5,3,143000.0,2,8,9,110,4,60016,202.4845673,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,59,19.666666666666668,25723.2,63956.4,1390.8,33519.214733045286,45188.0,70158.0,130900.0,130900.0,3,0.0,0.19650881200296408,0.5692358759875191,0.0,39.333333333333336
0,59001626,4,1400.0,3,383000.0,1,8,5,100,5,60024,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,140,20.0,326884.4571428571,2280800.4,0.0,861600.3472524968,354588.8333333333,1953360.0,72380.0,96800.0,7,0.0,0.41706539394790143,0.9218664113123861,0.0,40.0
1,54991086,4,1289.0,1,143000.0,2,8,5,70,5,60091,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,20,10.0,57514.2,104354.4,10674.0,66242.04610426824,59737.0,98609.0,106700.0,106700.0,2,0.0,0.5390221272527905,0.9627741136295155,0.0,20.0
0,59003950,4,1263.5,1,102000.0,2,8,9,103,3,60024,200.0,1,0.2,1,0,0.0,0,0,0.0,0,26,5.2,26,11.627553482998906,80,16.0,7051.2,27000.0,0.0,11525.667387184134,34712.0,57000.0,68200.0,68200.0,5,0.24299065420560748,0.10338851336490668,0.20312851093250367,11.627553482998906,6.0
0,58986950,5,1308.5,3,131000.0,1,15,5,110,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,195,13.928571428571429,146186.05714285714,463197.6,0.0,166110.22652157448,292335.2,850500.0,164266.66666666666,247500.0,14,0.0,0.8899259367913172,0.5000614263401424,0.0,27.857142857142858
0,59003138,4,1281.5,2,45000.0,2,8,9,114,4,60064,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,30,7.5,11007.599999999999,25215.6,0.0,12358.955567522686,32797.666666666664,46118.0,33550.0,39600.0,4,0.0,0.3280856010253047,0.3356112037074678,0.0,15.0
0,58992009,7,1290.5,3,273000.0,2,11,9,113,3,60063,223.6067977,1,0.25,1,5,1.25,5,0,0.0,0,312,78.0,312,156.0,71,17.75,336236.10000000003,1055512.8,0.0,498550.9209263584,453426.25,970500.0,72380.0,96800.0,4,0.8125,0.41706539394790143,0.7415436544671721,156.0,-354.5
0,58989298,7,1364.0,3,106000.0,2,11,5,86,3,510003,187.08286930000003,2,0.2,2,1,0.1,1,0,0.0,0,86,8.6,86,27.195587877448066,115,11.5,723.6,4910.4,-6.0,1643.588659002002,33031.7,75500.0,27500.0,27500.0,10,0.42574257425742573,0.026311770481073415,0.02190556630248209,27.195587877448066,-20.0
0,59002940,4,1259.0,3,75000.0,2,8,5,89,5,151000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,16,16.0,66262.8,66262.8,64660.8,44802.31891939847,65779.0,65779.0,72380.0,96800.0,1,0.0,0.41706539394790143,1.0073396169048343,0.0,32.0
0,54983292,5,1281.5,2,114000.0,2,15,5,110,4,72049,195.6910831,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,229,14.3125,39162.75,400239.6,0.0,104052.03462656557,154802.5625,1450500.0,17966.666666666668,27500.0,16,0.0,2.1796235831029813,0.2529835190323866,0.0,28.625
0,58991228,7,1281.5,2,128000.0,2,11,9,111,4,151300,206.5187643,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,114,11.4,56301.96,287254.8,0.0,92147.19241222707,107659.44444444444,250500.0,72380.0,96800.0,10,0.0,0.41706539394790143,0.522958643636784,0.0,22.8
0,54985241,7,1275.5,3,90000.0,2,11,5,110,4,450015,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,70,14.0,5041.2,21672.0,-368.4,9450.996099882805,33832.0,60500.0,41250.0,66000.0,5,0.0,0.12220794647402487,0.14900245322614014,0.0,28.0
1,58985805,5,1241.0,3,46000.0,2,15,5,80,5,350092,175.1570724,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,14,7.0,26253.6,52507.2,0.0,37128.19718111829,86702.0,120500.0,72380.0,96800.0,2,0.0,0.41706539394790143,0.30279921109996194,0.0,14.0
0,58994299,7,1340.0,1,99000.0,2,11,-1,85,5,350069,181.10770280000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,192,12.0,122682.0,1916966.4,0.0,478505.07154297957,258686.06666666668,1736404.0,99000.0,187000.0,16,0.0,1.2391996040444035,0.47424868038757767,0.0,24.0
1,58993220,7,1344.5,3,137000.0,2,11,5,101,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,87,21.75,59346.6,215200.8,0.0,104034.50908001632,77872.75,250613.0,94600.0,94600.0,4,0.0,0.6273358632572594,0.7620873529270132,0.0,43.5
1,54984903,5,1371.5,3,83000.0,2,15,5,95,3,350704,165.6653253,1,0.1,1,3,0.3,3,54,5.666666666666667,35,33497,3349.7,27890,8802.882159964554,46,4.6,35241.12,269202.0,0.0,83273.54264533243,96053.4,290500.0,51700.0,51700.0,10,0.9977857444116407,0.681633237268138,0.3668870973115235,8802.882159964554,-17156.7
0,54988329,7,1215.5,3,67000.0,2,11,5,95,3,151306,134.95554819999998,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,105,13.125,45649.35,193754.4,0.0,63691.12758769017,54042.625,200500.0,49500.0,88000.0,8,0.0,0.9221904607987718,0.8446759446650738,0.0,26.25
0,58986218,5,1191.5,3,61000.0,2,15,-1,111,4,72001,1.0,1,0.16666666666666666,1,0,0.0,0,0,0.0,0,30,5.0,30,12.24744871391589,87,14.5,49682.399999999994,197232.0,0.0,78166.35955662769,71338.8,200500.0,63066.666666666664,105600.0,6,0.2542372881355932,0.7877634075569626,0.6964191096694972,12.24744871391589,4.0
0,54986944,7,1266.5,1,109000.0,2,11,3,107,3,330021,1.0,1,0.125,1,2,0.25,2,22,2.75,13,7445,930.625,5070,1867.6578868044483,75,9.375,16590.0,47508.0,0.0,22947.4456976308,52777.28571428572,149000.0,46200.0,46200.0,8,0.9898949607764925,0.3590831367286422,0.3143338169377016,1867.6578868044483,-4854.375
0,58999582,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,64,6.4,10929.84,44551.2,0.0,14182.269220967426,28822.0,62236.0,56466.666666666664,75900.0,10,0.0,0.19355926400358908,0.37920549561114386,0.0,12.8
0,54986508,7,1310.0,1,169000.0,2,11,5,109,4,60058,316.22776600000003,4,0.6666666666666666,4,0,0.0,0,0,0.0,0,120,20.0,120,48.98979485566356,75,12.5,108353.40000000001,498052.8,0.0,199140.15836052757,171859.6,450500.0,55000.0,55000.0,6,0.6122448979591837,1.9700259995272815,0.6304726039592554,48.98979485566356,-75.0
0,59001818,4,1332.5,3,153000.0,2,8,5,112,4,72001,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,77,19.25,21912.3,56192.4,0.0,27242.861565555115,61675.25,100500.0,71500.0,71500.0,4,0.0,0.30646144809163506,0.3552793822581626,0.0,38.5
0,54983623,5,1353.5,3,143000.0,2,15,5,110,4,60007,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,109,15.571428571428571,85885.8857142857,372304.8,0.0,139789.68639528254,158164.2857142857,360500.0,77550.0,106700.0,7,0.0,1.1074761861779436,0.5430135021501015,0.0,31.142857142857142
0,58991914,7,1377.5,3,500000.0,2,11,2,89,5,350052,387.2983346,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,105,26.25,14005.199999999999,33205.2,0.0,16718.795832236243,115486.5,254956.0,162250.0,269500.0,4,0.0,0.0863181120609426,0.12127026734495075,0.0,52.5
1,58993131,7,1281.5,2,120000.0,2,11,5,101,5,72000,265.3394053,8,0.7272727272727273,4,13,1.6,9,4,0.36363636363636365,3,3626,329.6363636363636,2310,676.7166722827616,91,8.272727272727273,3895.6363636363635,42852.0,0.0,12920.364137846325,47434.36363636364,100500.0,72380.0,96800.0,11,0.9752555137170522,0.41706539394790143,0.08212515020439295,676.7166722827616,-1671.6363636363635
0,58997104,7,1241.0,1,74000.0,2,11,5,105,3,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,76,15.2,42814.8,132559.2,0.0,57237.51458755002,72765.4,150500.0,41800.0,57200.0,5,0.0,1.024253008301237,0.5883869478220718,0.0,30.4
0,58983893,5,1223.0,3,81000.0,2,15,9,112,4,60018,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,36,18.0,24829.2,29239.2,20419.2,6236.681810065349,51460.0,78912.0,99000.0,99000.0,2,0.0,0.25079746669225567,0.4824857659198228,0.0,36.0
0,54989180,4,1241.0,3,68000.0,2,8,5,107,5,72000,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,43,10.75,26665.8,53469.6,0.0,22012.15920349478,40412.25,60500.0,42900.0,42900.0,4,0.0,0.6215659308640824,0.6598281504209634,0.0,21.5
0,58989048,7,1298.0,3,182000.0,2,11,5,100,5,60001,244.94897430000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,75,10.714285714285714,7751.314285714286,24220.8,-117.6,10236.993688160044,52562.166666666664,132613.0,104500.0,154000.0,7,0.0,0.07417454651835184,0.1474666535003463,0.0,21.428571428571427
0,58986443,5,1362.5,1,114000.0,2,15,-1,112,4,361005,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,79,19.75,9205.5,29656.8,0.0,13764.850030421689,96740.5,219500.0,72380.0,96800.0,4,0.0,0.41706539394790143,0.09515564674932682,0.0,39.5
0,58991343,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,6,0.15384615384615385,3,1,0.02564102564102564,1,0,0.0,0,107,2.7435897435897436,49,10.317889290267065,494,18.05128205128205,25443.10769230769,325878.0,-2514.0,74040.45334163928,101023.76923076923,360732.0,137362.5,275000.0,30,0.13177339901477833,0.18522466078913025,0.25185019363111255,10.317889290267065,22.384615384615383
0,58999966,4,1271.0,3,118000.0,1,8,5,80,5,60017,282.8427125,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,245,17.5,3568.7999999999997,42033.6,-391.2,11140.742242915278,27051.076923076922,53900.0,49170.0,62700.0,14,0.0,0.07257936588639645,0.1319233273714232,0.0,35.0
0,59005448,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0,4,0.36363636363636365,3,3,0.2727272727272727,2,19,1.7272727272727273,17,8702,791.0909090909091,8192,2458.269531786352,211,19.181818181818183,172266.65454545454,1876015.2,0.0,565075.199192271,223842.0,1634043.0,59400.0,107800.0,11,0.9762171864482836,2.900063206771848,0.76958696294034,2458.269531786352,-4107.090909090909
0,59003701,4,1322.0,1,35000.0,2,8,-1,111,5,151307,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11,11.0,867.6,867.6,867.6,44802.31891939847,26892.0,26892.0,72380.0,96800.0,1,0.0,0.41706539394790143,0.03226118320752612,0.0,22.0
0,58989779,7,1350.5,3,176000.0,2,11,9,102,3,151004,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28,5.6,80722.31999999999,349284.0,0.0,151138.3013392436,97453.2,360500.0,148500.0,148500.0,5,0.0,0.5435809859866263,0.8283103242343582,0.0,11.2
0,54991614,4,1266.5,3,101000.0,2,8,9,101,4,60084,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,15,7.5,13554.0,26734.8,373.2,18640.46612292729,23557.0,24335.0,106700.0,106700.0,2,0.0,0.12702786290662693,0.5753459546650819,0.0,15.0
0,54988970,4,1250.0,3,115000.0,2,8,9,112,4,151300,255.4290508,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,16,8.0,18239.4,36478.8,0.0,25794.40684954783,40031.5,49164.0,72380.0,96800.0,2,0.0,0.41706539394790143,0.45561481296446643,0.0,16.0
0,54992094,4,1296.5,1,127000.0,2,8,5,107,3,60019,1.0,1,0.25,1,0,0.0,0,0,0.0,0,19,4.75,19,9.5,68,17.0,14105.099999999999,25182.0,0.0,10518.83939035101,28034.25,39500.0,33000.0,33000.0,4,0.2159090909090909,0.4274143207781582,0.5031201790602902,9.5,10.25
0,58984421,5,1290.5,3,86000.0,2,15,5,93,5,60033,1.0,1,0.058823529411764705,1,0,0.0,0,0,0.0,0,1,0.058823529411764705,1,0.24253562503633297,321,18.88235294117647,161790.07058823528,2583544.8,0.0,624349.8962848834,256426.66666666666,2219500.0,56588.88888888889,97900.0,17,0.0030959752321981426,2.858992547341825,0.63093843457441,0.24253562503633297,37.470588235294116
0,54992137,4,1281.5,2,83000.0,2,8,5,110,3,71000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,80,8.88888888888889,65924.66666666667,357758.4,0.0,124360.55746996313,79759.11111111111,395938.0,72380.0,96800.0,9,0.0,0.41706539394790143,0.82653679575282,0.0,17.77777777777778
1,58988337,5,1241.0,3,42000.0,2,15,-1,107,5,60004,165.5505965,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,11,11.0,74206.8,74206.8,64660.8,44802.31891939847,66293.0,66293.0,72380.0,96800.0,1,0.0,0.41706539394790143,1.119359218028781,0.0,22.0
0,54986688,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,64,16.0,90263.7,313273.2,0.0,149226.5556111244,115134.5,280500.0,152900.0,152900.0,4,0.0,0.5903408087586085,0.7839780085203956,0.0,32.0
0,59001304,4,1250.0,3,120000.0,2,8,5,91,5,60064,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,26,8.666666666666666,5546.8,8181.6,3854.4,2312.412869709906,24748.333333333332,62443.0,91300.0,121000.0,3,0.0,0.06075289427279001,0.22411916819308267,0.0,17.333333333333332
1,58995877,7,1277.0,3,132000.0,2,11,9,80,5,60016,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,103,11.444444444444445,70243.86666666667,504956.4,0.0,166249.66548766347,88466.11111111111,568926.0,55000.0,55000.0,9,0.0,1.2771379914304588,0.7940110825868748,0.0,22.88888888888889
0,59000211,4,1313.0,1,135000.0,2,8,5,75,5,60064,1.0,2,0.13333333333333333,2,0,0.0,0,0,0.0,0,30,2.0,30,7.745966692414834,154,10.266666666666667,3.5200000000000005,39.6,0.0,110.39347806822647,16459.85714285714,42931.0,72600.0,99000.0,15,0.16216216216216217,0.000148146901120364,0.00021384062624754834,7.745966692414834,10.533333333333335
0,58982923,5,1281.5,2,58000.0,2,15,2,112,4,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,23,23.0,33231.6,33231.6,33231.6,44802.31891939847,28959.0,28959.0,33000.0,33000.0,1,0.0,1.0069876670403928,1.1475,0.0,46.0
0,54985748,7,1317.5,3,264000.0,2,11,5,83,5,72000,1.0,2,0.1111111111111111,2,0,0.0,0,0,0.0,0,33,1.8333333333333333,33,7.7781745930520225,223,12.38888888888889,3682.7999999999997,31652.4,-7690.8,10120.550251490338,76168.82352941176,292100.0,152900.0,222750.0,18,0.12840466926070038,0.024086173406321736,0.0483498560106017,7.7781745930520225,15.611111111111112
0,59000320,4,1214.0,3,62000.0,2,8,9,114,4,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,30,15.0,38433.600000000006,49240.8,27626.4,15283.688811278516,64600.0,95536.0,118800.0,118800.0,2,0.0,0.3235124283465628,0.5949381588520303,0.0,30.0
0,58986723,7,1322.0,3,195000.0,1,11,5,104,5,71000,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,49,16.333333333333332,13664.0,33666.0,182.4,17668.462846552327,31360.0,50500.0,91300.0,91300.0,3,0.0,0.14965882082343018,0.43570039220688117,0.0,32.666666666666664
0,54984201,5,1250.0,3,79000.0,2,15,5,110,4,72001,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,65,21.666666666666668,41412.799999999996,99640.8,0.0,51905.062079146,48500.0,94502.0,102300.0,102300.0,3,0.0,0.40481324718233447,0.8538545596998,0.0,43.333333333333336
1,54986064,7,1281.5,1,173000.0,2,11,-1,106,5,72000,1.0,12,0.8,8,4,0.26666666666666666,3,1,0.06666666666666667,1,655,43.666666666666664,390,109.8054556715562,166,11.066666666666666,55001.84,283083.6,-4112.4,99608.60569762033,146203.38461538462,594500.0,56100.0,56100.0,15,0.7968369829683698,0.9804074793675691,0.37619829353744516,109.8054556715562,-206.2
0,58993563,7,1239.5,1,78000.0,2,11,-1,97,3,371301,200.0,17,1.7,12,9,0.9,9,0,0.0,0,764,76.4,736,231.913872902085,213,21.3,11697.48,63681.6,0.0,20614.189695061992,95977.44444444444,458500.0,27500.0,27500.0,10,0.7811860940695297,0.4253474419112032,0.12187611570190529,231.913872902085,-339.4
